texto,politicaId,nombrePolitica
debo consultar deuda de internet porfa,WIFI_CONSULTAR_FACTURA,Consulta de factura
hacer cuanto debo pagar rapido,WIFI_CONSULTAR_FACTURA,Consulta de factura
solicito el modem no da internet ya mismo,WIFI_INTERNET_CAIDO,Internet caido
seguimiento de la instalacion por favor,WIFI_ESTADO_INSTALACION,Estado de instalacion
ayuda para puedo modificar el paquete que tengo de inmediato,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
busco no encuentro mi recibo de pago para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
deseo reportar transferencia realizada hoy mismo,WIFI_REGISTRAR_PAGO,Registro de pago
tengo reclamo por factura inflada en mi casa,WIFI_RECLAMO_COBRO,Reclamo de cobro
registren mi pago gracias,WIFI_REGISTRAR_PAGO,Registro de pago
pueden ayudarme a cambio del dispositivo wifi de inmediato,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
me pueden ayudar con visita tecnica para mi internet de la oficina,WIFI_VISITA_TECNICA,Visita tecnica
tengo que poner otro nombre a la red ahora,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
tengo que saber fecha de vencimiento de inmediato,WIFI_CONSULTAR_FACTURA,Consulta de factura
me gustaria coordinar revision del servicio ahora,WIFI_VISITA_TECNICA,Visita tecnica
quiero corregir datos personales para mi cuenta,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
quiero el equipo esta caliente y falla,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
necesito pedir estado de mi pedido de wifi urgente por favor,WIFI_ESTADO_INSTALACION,Estado de instalacion
porfa la cita de hoy necesito moverla urgente,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
renombrar mi red wifi,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
debo pasar contrato a otro titular hoy mismo,WIFI_CAMBIO_TITULAR,Cambio de titular
ayuda para el modem no da internet ahora,WIFI_INTERNET_CAIDO,Internet caido
necesito hacer se cayo el servicio de internet de la oficina,WIFI_INTERNET_CAIDO,Internet caido
necesito pedir mejorar mi conexion actual gracias,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
tengo que modificar nombre del internet cuanto antes,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
favor de reemplazar el modem viejo porfa,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
deseo no reconozco el cobro cuanto antes,WIFI_RECLAMO_COBRO,Reclamo de cobro
por favor cuando activan mi servicio nuevo de inmediato,WIFI_ESTADO_INSTALACION,Estado de instalacion
deseo conocer el importe facturado cuanto antes,WIFI_CONSULTAR_FACTURA,Consulta de factura
quiero reenviar factura por correo gracias,WIFI_DUPLICADO_FACTURA,Duplicado de factura
tengo el servicio caido,WIFI_INTERNET_CAIDO,Internet caido
favor de me ofrecen otro plan para cambiarme de inmediato,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
debo se puede hacer mas rapido mi wifi hoy mismo,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
como solicito plan diferente al actual ahora,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
quiero darme de alta con internet hogar ahora,WIFI_INSTALACION,Instalacion de internet WiFi
como puedo el contrato ya no debe estar a mi nombre de inmediato,WIFI_CAMBIO_TITULAR,Cambio de titular
ayuda para cambiar de plan porfa,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
necesito levantar corte del servicio porfa,WIFI_RECONEXION,Reconexion de servicio
busco modificar plan contratado cuanto antes,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
cortar definitivamente el internet ya mismo,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
me pueden ayudar con darme de alta con internet hogar urgente,WIFI_INSTALACION,Instalacion de internet WiFi
quisiera mi equipo no reparte senal wifi urgente,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
me gustaria manden nuevamente mi factura al correo lo antes posible,WIFI_DUPLICADO_FACTURA,Duplicado de factura
me gustaria la velocidad esta baja,WIFI_INTERNET_LENTO,Internet lento
me gustaria mi solicitud nueva aun no avanza lo antes posible,WIFI_ESTADO_INSTALACION,Estado de instalacion
como puedo internet muy lento y se corta porfa,WIFI_INTERNET_LENTO,Internet lento
pueden ayudarme a transferir titularidad wifi para mi cuenta,WIFI_CAMBIO_TITULAR,Cambio de titular
porfa puedo modificar el paquete que tengo ahora,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
porfa cambiar domicilio del servicio urgente,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
necesito hacer mas velocidad para videollamadas ahora,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
me gustaria cortar definitivamente el internet por favor,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
necesito hacer no tengo internet para mi cuenta,WIFI_INTERNET_CAIDO,Internet caido
ayuda para pasar la visita para otro dia,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
debo saber como hacer instalar fibra en casa ya mismo,WIFI_INSTALACION,Instalacion de internet WiFi
ayuda para el wifi aparece pero no navega de inmediato,WIFI_INTERNET_CAIDO,Internet caido
contratar internet lo antes posible,WIFI_INSTALACION,Instalacion de internet WiFi
solicito cuanto debo pagar lo antes posible,WIFI_CONSULTAR_FACTURA,Consulta de factura
como solicito cambiar la hora de instalacion porfa,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
favor de el internet esta inestable y lento lo antes posible,WIFI_INTERNET_LENTO,Internet lento
necesito hacer solicitar cambio de equipo ahora,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
deseo manden un tecnico gracias,WIFI_VISITA_TECNICA,Visita tecnica
busco pague la deuda y sigo sin servicio porfa,WIFI_RECONEXION,Reconexion de servicio
quiero pedir internet para una oficina pequena para mi cuenta,WIFI_INSTALACION,Instalacion de internet WiFi
solicito pasarme a otro plan de wifi en mi casa,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
por favor mi modem se quemo quiero cambiarlo en mi casa,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
como solicito saber como hacer instalar fibra en casa hoy mismo,WIFI_INSTALACION,Instalacion de internet WiFi
ya no quiero continuar con wifi,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
necesito me falta el comprobante de facturacion para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
busco baja de wifi hogar en mi casa,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
deseo cambio de equipo wifi,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
debo ya hice el deposito del servicio cuanto antes,WIFI_REGISTRAR_PAGO,Registro de pago
necesito pedir el router se reinicia solo lo antes posible,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
solicito copia de factura internet para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
hacer pasar contrato a otro titular de la oficina,WIFI_CAMBIO_TITULAR,Cambio de titular
como solicito llevar internet actual a nueva casa rapido,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
tengo que internet lento para clases virtuales porfa,WIFI_INTERNET_LENTO,Internet lento
necesito mi router no enciende urgente,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
como solicito todo carga demasiado lento urgente,WIFI_INTERNET_LENTO,Internet lento
busco no estare en casa cuando venga el tecnico en mi casa,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
favor de cambiar equipo por falla constante ya mismo,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
necesito duplicado de factura ahora,WIFI_DUPLICADO_FACTURA,Duplicado de factura
me gustaria un plan mas economico urgente,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
favor de internet lento para clases virtuales urgente por favor,WIFI_INTERNET_LENTO,Internet lento
porfa corregir mi correo electronico en mi casa,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
busco llevar internet actual a nueva casa por favor,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
como hago para resetear la clave del wifi ahora,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
necesito hacer cambiar password wifi cuanto antes,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
solicito pasar el servicio a otra persona urgente por favor,WIFI_CAMBIO_TITULAR,Cambio de titular
hacer mi red conecta pero sale sin internet rapido,WIFI_INTERNET_CAIDO,Internet caido
quiero que carguen mas rapido las paginas de inmediato,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
necesito transferencia de titular de internet rapido,WIFI_CAMBIO_TITULAR,Cambio de titular
tengo que mudar servicio de wifi lo antes posible,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
el modem esta bloqueado,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
ayuda para modificar correo registrado lo antes posible,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
favor de ya pedi internet y quiero saber avance ahora,WIFI_ESTADO_INSTALACION,Estado de instalacion
tengo que contratar internet residencial cuanto antes,WIFI_INSTALACION,Instalacion de internet WiFi
solicito pueden mover mi cita tecnica de inmediato,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
como puedo el wifi se pone lento en la noche ahora,WIFI_INTERNET_LENTO,Internet lento
como puedo otro nombre para mi red hogar porfa,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
quiero pedir el modem no da internet ya mismo,WIFI_INTERNET_CAIDO,Internet caido
me pueden ayudar con informar que ya cancele urgente,WIFI_REGISTRAR_PAGO,Registro de pago
necesito pedir me cuesta ver videos por la lentitud porfa,WIFI_INTERNET_LENTO,Internet lento
necesito pedir copia de factura internet por favor,WIFI_DUPLICADO_FACTURA,Duplicado de factura
necesito transferencia de titular de internet porfa,WIFI_CAMBIO_TITULAR,Cambio de titular
porfa reclamar un cobro indebido rapido,WIFI_RECLAMO_COBRO,Reclamo de cobro
como hago para que me devuelvan la conexion de inmediato,WIFI_RECONEXION,Reconexion de servicio
por favor registrar pago realizado ahora,WIFI_REGISTRAR_PAGO,Registro de pago
quiero pedir resetear la clave del wifi porfa,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
porfa el router se reinicia solo de inmediato,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
como solicito mas velocidad para trabajar desde casa ahora,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
el contrato ya no debe estar a mi nombre cuanto antes,WIFI_CAMBIO_TITULAR,Cambio de titular
como solicito manden nuevamente mi factura al correo en mi casa,WIFI_DUPLICADO_FACTURA,Duplicado de factura
quiero pedir se demora mucho en cargar videos para mi cuenta,WIFI_INTERNET_LENTO,Internet lento
favor de actualizar la password de la red de la oficina,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
necesito el wifi se pone lento en la noche,WIFI_INTERNET_LENTO,Internet lento
hacer envieme duplicado de factura lo antes posible,WIFI_DUPLICADO_FACTURA,Duplicado de factura
ayuda para como va mi alta de internet porfa,WIFI_ESTADO_INSTALACION,Estado de instalacion
me pueden ayudar con acabo de pagar el internet rapido,WIFI_REGISTRAR_PAGO,Registro de pago
solicitar tecnico presencial,WIFI_VISITA_TECNICA,Visita tecnica
solicito saber como hacer instalar fibra en casa por favor,WIFI_INSTALACION,Instalacion de internet WiFi
me gustaria cuanto es mi factura de este mes ya mismo,WIFI_CONSULTAR_FACTURA,Consulta de factura
busco mas velocidad para trabajar desde casa de la oficina,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
necesito hacer que mi wifi tenga otro nombre de la oficina,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
solicito cambiar password wifi gracias,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
como puedo pasar mi wifi a mi nueva vivienda,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
quiero cambio de titular de inmediato,WIFI_CAMBIO_TITULAR,Cambio de titular
porfa editar la informacion de mi contrato gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
quisiera duplicado de factura por favor,WIFI_DUPLICADO_FACTURA,Duplicado de factura
necesito hacer mi router no enciende de inmediato,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
como solicito cambiar la direccion del wifi ahora,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
quisiera saber fecha de vencimiento gracias,WIFI_CONSULTAR_FACTURA,Consulta de factura
debo poner servicio a nombre de otra persona gracias,WIFI_CAMBIO_TITULAR,Cambio de titular
busco modificar nombre del internet rapido,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
solicito imprimir mi factura de internet lo antes posible,WIFI_DUPLICADO_FACTURA,Duplicado de factura
necesito hacer cuando instalan mi internet lo antes posible,WIFI_ESTADO_INSTALACION,Estado de instalacion
hacer instalar el mismo servicio en otra zona lo antes posible,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
me pueden ayudar con no funciona el internet para nada de inmediato,WIFI_INTERNET_CAIDO,Internet caido
me pueden ayudar con el wifi va lentisimo en mi celular rapido,WIFI_INTERNET_LENTO,Internet lento
favor de cuando vence mi pago de internet para mi cuenta,WIFI_CONSULTAR_FACTURA,Consulta de factura
como solicito instalar internet nuevo en domicilio de inmediato,WIFI_INSTALACION,Instalacion de internet WiFi
como hago para cambiar titular del internet ya mismo,WIFI_CAMBIO_TITULAR,Cambio de titular
quisiera baja del servicio hoy mismo,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
deseo hay un error en el cobro mensual porfa,WIFI_RECLAMO_COBRO,Reclamo de cobro
poner otro nombre a la red,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
pueden ayudarme a plan con mas dispositivos urgente por favor,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
como puedo el recibo tiene un cargo raro urgente,WIFI_RECLAMO_COBRO,Reclamo de cobro
quiero puedo modificar el paquete que tengo,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
deseo mi router esta danado quiero otro rapido,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
me pueden ayudar con el modem actual esta muy antiguo ahora,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
debo copia de la factura del mes gracias,WIFI_DUPLICADO_FACTURA,Duplicado de factura
quisiera descargar factura otra vez para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
como solicito informar que ya cancele rapido,WIFI_REGISTRAR_PAGO,Registro de pago
el modem esta bloqueado cuanto antes,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
solicito como cambio el password del internet porfa,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
me pueden ayudar con no estare en casa cuando venga el tecnico porfa,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
deseo tengo cortes pequenos y baja velocidad gracias,WIFI_INTERNET_LENTO,Internet lento
necesito pedir mi solicitud nueva aun no avanza gracias,WIFI_ESTADO_INSTALACION,Estado de instalacion
tengo que modem no reparte wifi gracias,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
debo reportar transferencia realizada porfa,WIFI_REGISTRAR_PAGO,Registro de pago
hacer hacer cambio de titular para mi cuenta,WIFI_CAMBIO_TITULAR,Cambio de titular
deseo upgrade de velocidad urgente,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
necesito pedir se cayo el servicio de internet por favor,WIFI_INTERNET_CAIDO,Internet caido
porfa renovar la contrasena de wifi urgente por favor,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
favor de no abre ninguna pagina con mi wifi urgente por favor,WIFI_INTERNET_CAIDO,Internet caido
como puedo cambiar la clave del wifi urgente por favor,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
como solicito cambiar mi plan de internet urgente por favor,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
pueden ayudarme a factura con monto equivocado urgente,WIFI_RECLAMO_COBRO,Reclamo de cobro
necesito pedir mi solicitud nueva aun no avanza de inmediato,WIFI_ESTADO_INSTALACION,Estado de instalacion
necesito pedir soporte para router en mi casa,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
necesito pedir la cita de hoy necesito moverla hoy mismo,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
porfa no tengo wifi desde la manana rapido,WIFI_INTERNET_CAIDO,Internet caido
porfa cambiar mi numero de celular en mi casa,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
hacer cambio de equipo wifi gracias,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
como puedo llevar wifi a otra casa gracias,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
debo no abre ninguna pagina con mi wifi ya mismo,WIFI_INTERNET_CAIDO,Internet caido
tengo que cambiar cita con tecnico de la oficina,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
quiero pedir cambie de telefono y quiero actualizarlo gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
quisiera plan nuevo con instalacion de la oficina,WIFI_INSTALACION,Instalacion de internet WiFi
como hago para mi wifi no da conexion lo antes posible,WIFI_INTERNET_CAIDO,Internet caido
como hago para cambiar domicilio del internet porfa,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
solicito cambiar propietario del servicio,WIFI_CAMBIO_TITULAR,Cambio de titular
pueden ayudarme a cambiar la fecha del tecnico para mi cuenta,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
quiero saber cuanto debo pagar,WIFI_CONSULTAR_FACTURA,Consulta de factura
como puedo reactivar servicio cortado por favor,WIFI_RECONEXION,Reconexion de servicio
quiero dar de baja el servicio urgente,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
deseo darme de alta con internet hogar para mi cuenta,WIFI_INSTALACION,Instalacion de internet WiFi
hacer me estan cobrando algo que no corresponde ahora,WIFI_RECLAMO_COBRO,Reclamo de cobro
favor de subir captura del pago de wifi de la oficina,WIFI_REGISTRAR_PAGO,Registro de pago
porfa mi wifi no da conexion en mi casa,WIFI_INTERNET_CAIDO,Internet caido
como puedo registrar pago para que figure en mi casa,WIFI_REGISTRAR_PAGO,Registro de pago
pueden ayudarme a no hay internet en ningun equipo de inmediato,WIFI_INTERNET_CAIDO,Internet caido
quiero pedir cuanto debo pagar ahora,WIFI_CONSULTAR_FACTURA,Consulta de factura
quisiera el correo de mi cuenta ya no sirve en mi casa,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
ayuda para el contrato ya no debe estar a mi nombre urgente por favor,WIFI_CAMBIO_TITULAR,Cambio de titular
deseo olvide la clave del wifi y quiero otra urgente,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
como solicito mi internet no funciona porfa,WIFI_INTERNET_CAIDO,Internet caido
deseo terminar contrato de internet rapido,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
solicito la conexion esta pesada y se corta gracias,WIFI_INTERNET_LENTO,Internet lento
como puedo instalacion de wifi para mi cuenta,WIFI_INSTALACION,Instalacion de internet WiFi
como solicito pueden cambiar el nombre visible del wifi hoy mismo,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
renovar datos registrados en mi casa,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
ayuda para imprimir mi factura de internet para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
pueden ayudarme a consultar avance de internet contratado cuanto antes,WIFI_ESTADO_INSTALACION,Estado de instalacion
